time,norm,x,y,z,touch
2929,1121.0798365861372,214.0,-32.0,-1100.0,0.0
2930,1125.0048888782662,214.0,-32.0,-1104.0,0.0
2931,1125.0048888782662,214.0,-32.0,-1104.0,0.0
2932,1125.0048888782662,214.0,-32.0,-1104.0,0.0
2933,1124.6261601083268,212.0,-32.0,-1104.0,0.0
2934,1123.6164826131735,212.0,-31.0,-1103.0,0.0
2935,1123.6164826131735,212.0,-31.0,-1103.0,0.0
2936,1123.6164826131735,212.0,-31.0,-1103.0,0.0
2937,1123.6164826131735,212.0,-31.0,-1103.0,0.0
2938,1123.609807717964,211.0,-37.0,-1103.0,0.0
2939,1118.7019263414184,211.0,-37.0,-1098.0,0.0
2940,1118.7019263414184,211.0,-37.0,-1098.0,0.0
2941,1118.7019263414184,211.0,-37.0,-1098.0,0.0
2942,1118.3264281952743,209.0,-37.0,-1098.0,0.0
2943,1124.0093415981914,209.0,-30.0,-1104.0,0.0
2944,1124.0093415981914,209.0,-30.0,-1104.0,0.0
2945,1124.0093415981914,209.0,-30.0,-1104.0,0.0
2946,1124.0093415981914,209.0,-30.0,-1104.0,0.0
2947,1124.7599743945373,213.0,-30.0,-1104.0,0.0
2948,1122.7969540393312,213.0,-30.0,-1102.0,0.0
2949,1122.7969540393312,213.0,-30.0,-1102.0,0.0
2950,1122.7969540393312,213.0,-30.0,-1102.0,0.0
2951,1121.6741951208471,207.0,-30.0,-1102.0,0.0
2952,1121.850703079514,207.0,-36.0,-1102.0,0.0
2953,1121.850703079514,207.0,-36.0,-1102.0,0.0
2954,1121.850703079514,207.0,-36.0,-1102.0,0.0
2955,1121.850703079514,207.0,-36.0,-1102.0,0.0
2956,1122.0681797466675,208.0,-37.0,-1102.0,0.0
2957,1122.0681797466675,208.0,-37.0,-1102.0,0.0
2958,1122.0681797466675,208.0,-37.0,-1102.0,0.0
2959,1122.0681797466675,208.0,-37.0,-1102.0,0.0
2960,1122.6281664023934,211.0,-37.0,-1102.0,0.0
2961,1119.5583950826326,211.0,-33.0,-1099.0,0.0
2962,1119.5583950826326,211.0,-33.0,-1099.0,0.0
2963,1119.5583950826326,211.0,-33.0,-1099.0,0.0
2964,1119.5583950826326,211.0,-33.0,-1099.0,0.0
2965,1119.0268093303216,208.0,-34.0,-1099.0,0.0
2966,1122.9554755198444,208.0,-34.0,-1103.0,0.0
2967,1122.9554755198444,208.0,-34.0,-1103.0,0.0
2968,1122.9554755198444,208.0,-34.0,-1103.0,0.0
2969,1122.586744977866,206.0,-34.0,-1103.0,0.0
2970,1122.5569027893418,206.0,-33.0,-1103.0,0.0
2971,1122.5569027893418,206.0,-33.0,-1103.0,0.0
2972,1122.5569027893418,206.0,-33.0,-1103.0,0.0
2973,1122.5569027893418,206.0,-33.0,-1103.0,0.0
2974,1123.923040069915,213.0,-35.0,-1103.0,0.0
2975,1124.904440385938,213.0,-35.0,-1104.0,0.0
2976,1124.904440385938,213.0,-35.0,-1104.0,0.0
2977,1124.904440385938,213.0,-35.0,-1104.0,0.0
2978,1125.0942182768517,214.0,-35.0,-1104.0,0.0
2979,1122.9109492742512,214.0,-27.0,-1102.0,0.0
2980,1122.9109492742512,214.0,-27.0,-1102.0,0.0
2981,1122.9109492742512,214.0,-27.0,-1102.0,0.0
2982,1122.9109492742512,214.0,-27.0,-1102.0,0.0
2983,1128.259278712123,242.0,-1.0,-1102.0,0.0
2984,1300.710959437184,242.0,-1.0,-1278.0,1.0
2985,1300.710959437184,242.0,-1.0,-1278.0,1.0
2986,1300.710959437184,242.0,-1.0,-1278.0,1.0
2987,1295.628804866579,213.0,-1.0,-1278.0,1.0
2988,1170.8774487537114,213.0,-28.0,-1151.0,1.0
2989,1170.8774487537114,213.0,-28.0,-1151.0,1.0
2990,1170.8774487537114,213.0,-28.0,-1151.0,1.0
2991,1170.8774487537114,213.0,-28.0,-1151.0,1.0
2992,1171.5293423555383,216.0,-32.0,-1151.0,1.0
2993,1159.7417816048537,216.0,-32.0,-1139.0,1.0
2994,1159.7417816048537,216.0,-32.0,-1139.0,1.0
2995,1159.7417816048537,216.0,-32.0,-1139.0,1.0
2996,1164.2448196148437,239.0,-32.0,-1139.0,1.0
2997,1217.0501222217597,239.0,-29.0,-1193.0,1.0
2998,1217.0501222217597,239.0,-29.0,-1193.0,1.0
2999,1217.0501222217597,239.0,-29.0,-1193.0,0.0
3000,1217.0501222217597,239.0,-29.0,-1193.0,0.0
3001,1217.4337764330346,240.0,-36.0,-1193.0,0.0
3002,1208.6157371141583,240.0,-36.0,-1184.0,0.0
3003,1208.6157371141583,240.0,-36.0,-1184.0,0.0
3004,1208.6157371141583,240.0,-36.0,-1184.0,1.0
3005,1206.4795895496948,229.0,-36.0,-1184.0,1.0
3006,1197.2915267385802,229.0,-21.0,-1175.0,1.0
3007,1197.2915267385802,229.0,-21.0,-1175.0,1.0
3008,1197.2915267385802,229.0,-21.0,-1175.0,1.0
3009,1197.2915267385802,229.0,-21.0,-1175.0,1.0
3010,1196.7581209250263,226.0,-23.0,-1175.0,1.0
3011,1184.9784808172678,226.0,-23.0,-1163.0,1.0
3012,1184.9784808172678,226.0,-23.0,-1163.0,1.0
3013,1184.9784808172678,226.0,-23.0,-1163.0,1.0
3014,1187.72808335915,240.0,-23.0,-1163.0,1.0
3015,1215.2633459460546,240.0,-28.0,-1191.0,1.0
3016,1215.2633459460546,240.0,-28.0,-1191.0,1.0
3017,1215.2633459460546,240.0,-28.0,-1191.0,1.0
3018,1215.2633459460546,240.0,-28.0,-1191.0,1.0
3019,1214.3747362326012,236.0,-23.0,-1191.0,1.0
3020,1216.3363021796233,236.0,-23.0,-1193.0,1.0
3021,1216.3363021796233,236.0,-23.0,-1193.0,1.0
3022,1216.3363021796233,236.0,-23.0,-1193.0,1.0
3023,1214.4356714128583,226.0,-23.0,-1193.0,1.0
3024,1194.8560582764771,226.0,-26.0,-1173.0,1.0
3025,1194.8560582764771,226.0,-26.0,-1173.0,1.0
3026,1194.8560582764771,226.0,-26.0,-1173.0,1.0
3027,1194.8560582764771,226.0,-26.0,-1173.0,1.0
3028,1196.83833494754,237.0,-18.0,-1173.0,1.0
3029,1217.4272052159833,237.0,-18.0,-1194.0,1.0
3030,1217.4272052159833,237.0,-18.0,-1194.0,1.0
3031,1217.4272052159833,237.0,-18.0,-1194.0,1.0
3032,1218.2122146818263,241.0,-18.0,-1194.0,1.0
3033,1213.436030452368,241.0,-25.0,-1189.0,1.0
3034,1213.436030452368,241.0,-25.0,-1189.0,1.0
3035,1213.436030452368,241.0,-25.0,-1189.0,1.0
3036,1213.436030452368,241.0,-25.0,-1189.0,1.0
3037,1211.6224659521629,232.0,-22.0,-1189.0,1.0
3038,1201.810717209661,232.0,-22.0,-1179.0,1.0
3039,1201.810717209661,232.0,-22.0,-1179.0,1.0
3040,1201.810717209661,232.0,-22.0,-1179.0,1.0
3041,1203.380654655874,240.0,-22.0,-1179.0,1.0
3042,1215.2407168952166,240.0,-27.0,-1191.0,1.0
3043,1215.2407168952166,240.0,-27.0,-1191.0,1.0
3044,1215.2407168952166,240.0,-27.0,-1191.0,1.0
3045,1215.2407168952166,240.0,-27.0,-1191.0,1.0
3046,1213.7952875176275,233.0,-23.0,-1191.0,1.0
3047,1212.8140830316904,233.0,-23.0,-1190.0,1.0
3048,1212.8140830316904,233.0,-23.0,-1190.0,1.0
3049,1212.8140830316904,233.0,-23.0,-1190.0,1.0
3050,1214.1783229822545,240.0,-23.0,-1190.0,1.0
3051,1207.318516382483,240.0,-23.0,-1183.0,1.0
3052,1207.318516382483,240.0,-23.0,-1183.0,1.0
3053,1207.318516382483,240.0,-23.0,-1183.0,1.0
3054,1207.318516382483,240.0,-23.0,-1183.0,1.0
3055,1206.3345307169152,235.0,-23.0,-1183.0,1.0
3056,1211.2382094369382,235.0,-23.0,-1188.0,1.0
3057,1211.2382094369382,235.0,-23.0,-1188.0,1.0
3058,1211.2382094369382,235.0,-23.0,-1188.0,1.0
3059,1211.8238320812147,238.0,-23.0,-1188.0,1.0
3060,1210.8435076425028,238.0,-23.0,-1187.0,1.0
3061,1210.8435076425028,238.0,-23.0,-1187.0,1.0
3062,1210.8435076425028,238.0,-23.0,-1187.0,1.0
3063,1210.8435076425028,238.0,-23.0,-1187.0,1.0
3064,1210.4916356588342,236.0,-25.0,-1187.0,1.0
3065,1209.5110582379973,236.0,-25.0,-1186.0,1.0
3066,1209.5110582379973,236.0,-25.0,-1186.0,1.0
3067,1209.5110582379973,236.0,-25.0,-1186.0,1.0
3068,1209.7065759927075,237.0,-25.0,-1186.0,1.0
3069,1210.5940690421376,237.0,-20.0,-1187.0,1.0
3070,1210.5940690421376,237.0,-20.0,-1187.0,1.0
3071,1210.5940690421376,237.0,-20.0,-1187.0,1.0
3072,1210.5940690421376,237.0,-20.0,-1187.0,1.0
3073,1210.3627555406686,235.0,-28.0,-1187.0,1.0
3074,1210.3627555406686,235.0,-28.0,-1187.0,1.0
3075,1210.3627555406686,235.0,-28.0,-1187.0,1.0
3076,1210.3627555406686,235.0,-28.0,-1187.0,1.0
3077,1210.3627555406686,235.0,-28.0,-1187.0,1.0
3078,1208.3786658163078,235.0,-27.0,-1185.0,1.0
3079,1208.3786658163078,235.0,-27.0,-1185.0,1.0
3080,1208.3786658163078,235.0,-27.0,-1185.0,1.0
3081,1208.3786658163078,235.0,-27.0,-1185.0,1.0
3082,1208.454384741104,236.0,-21.0,-1185.0,1.0
3083,1210.4156310953688,236.0,-21.0,-1187.0,1.0
3084,1210.4156310953688,236.0,-21.0,-1187.0,1.0
3085,1210.4156310953688,236.0,-21.0,-1187.0,1.0
3086,1210.4156310953688,236.0,-21.0,-1187.0,1.0
3087,1213.3940003148193,236.0,-23.0,-1190.0,1.0
3088,1213.3940003148193,236.0,-23.0,-1190.0,1.0
3089,1213.3940003148193,236.0,-23.0,-1190.0,1.0
3090,1213.3940003148193,236.0,-23.0,-1190.0,1.0
3091,1212.8140830316904,233.0,-23.0,-1190.0,1.0
3092,1215.7577883772738,233.0,-23.0,-1193.0,1.0
3093,1215.7577883772738,233.0,-23.0,-1193.0,1.0
3094,1215.7577883772738,233.0,-23.0,-1193.0,1.0
3095,1215.9498344915385,234.0,-23.0,-1193.0,1.0
3096,1212.9703211538194,234.0,-21.0,-1190.0,1.0
3097,1212.9703211538194,234.0,-21.0,-1190.0,1.0
3098,1212.9703211538194,234.0,-21.0,-1190.0,1.0
3099,1212.9703211538194,234.0,-21.0,-1190.0,1.0
3100,1212.5139174458989,231.0,-27.0,-1190.0,1.0
3101,1210.551114162471,231.0,-27.0,-1188.0,1.0
3102,1210.551114162471,231.0,-27.0,-1188.0,1.0
3103,1210.551114162471,231.0,-27.0,-1188.0,1.0
3104,1210.934349995903,233.0,-27.0,-1188.0,1.0
3105,1210.851766319891,233.0,-23.0,-1188.0,1.0
3106,1210.851766319891,233.0,-23.0,-1188.0,1.0
3107,1210.851766319891,233.0,-23.0,-1188.0,1.0
3108,1210.851766319891,233.0,-23.0,-1188.0,1.0
3109,1211.8238320812147,238.0,-23.0,-1188.0,1.0
3110,1216.7259346294875,238.0,-23.0,-1193.0,1.0
3111,1216.7259346294875,238.0,-23.0,-1193.0,1.0
3112,1216.7259346294875,238.0,-23.0,-1193.0,1.0
3113,1216.3363021796233,236.0,-23.0,-1193.0,1.0
3114,1214.3940876008908,236.0,-24.0,-1191.0,1.0
3115,1214.3940876008908,236.0,-24.0,-1191.0,1.0
3116,1214.3940876008908,236.0,-24.0,-1191.0,1.0
3117,1214.3940876008908,236.0,-24.0,-1191.0,1.0
3118,1214.5694710472515,237.0,-23.0,-1191.0,1.0
3119,1213.5888925002569,237.0,-23.0,-1190.0,1.0
3120,1213.5888925002569,237.0,-23.0,-1190.0,1.0
3121,1213.5888925002569,237.0,-23.0,-1190.0,1.0
3122,1213.3940003148193,236.0,-23.0,-1190.0,1.0
3123,1209.4908019493162,236.0,-24.0,-1186.0,1.0
3124,1209.4908019493162,236.0,-24.0,-1186.0,1.0
3125,1209.4908019493162,236.0,-24.0,-1186.0,1.0
3126,1209.4908019493162,236.0,-24.0,-1186.0,1.0
3127,1209.6305221016871,237.0,-21.0,-1186.0,1.0
3128,1210.6110027585244,237.0,-21.0,-1187.0,1.0
3129,1210.6110027585244,237.0,-21.0,-1187.0,1.0
3130,1210.6110027585244,237.0,-21.0,-1187.0,1.0
3131,1210.4156310953688,236.0,-21.0,-1187.0,1.0
3132,1210.4713957793467,236.0,-24.0,-1187.0,1.0
3133,1210.4713957793467,236.0,-24.0,-1187.0,1.0
3134,1210.4713957793467,236.0,-24.0,-1187.0,1.0
3135,1210.4713957793467,236.0,-24.0,-1187.0,1.0
3136,1210.904207606861,238.0,-26.0,-1187.0,1.0
3137,1213.8451301545845,238.0,-26.0,-1190.0,1.0
3138,1213.8451301545845,238.0,-26.0,-1190.0,1.0
3139,1213.8451301545845,238.0,-26.0,-1190.0,1.0
3140,1212.8334593009874,233.0,-24.0,-1190.0,1.0
3141,1209.8900776516848,233.0,-24.0,-1187.0,1.0
3142,1209.8900776516848,233.0,-24.0,-1187.0,1.0
3143,1209.8900776516848,233.0,-24.0,-1187.0,1.0
3144,1209.6978961707753,232.0,-24.0,-1187.0,1.0
3145,1210.6233931326456,232.0,-21.0,-1188.0,1.0
3146,1210.6233931326456,232.0,-21.0,-1188.0,1.0
3147,1210.6233931326456,232.0,-21.0,-1188.0,1.0
3148,1210.6233931326456,232.0,-21.0,-1188.0,1.0
3149,1211.0639950060443,234.0,-24.0,-1188.0,1.0
3150,1215.969160793151,234.0,-24.0,-1193.0,1.0
3151,1215.969160793151,234.0,-24.0,-1193.0,1.0
3152,1215.969160793151,234.0,-24.0,-1193.0,1.0
3153,1217.138036543103,240.0,-24.0,-1193.0,1.0
3154,1213.2176226877023,240.0,-24.0,-1189.0,1.0
3155,1213.2176226877023,240.0,-24.0,-1189.0,1.0
3156,1213.2176226877023,240.0,-24.0,-1189.0,1.0
3157,1213.2176226877023,240.0,-24.0,-1189.0,1.0
3158,1212.5720597143907,237.0,-21.0,-1189.0,1.0
3159,1214.53324367841,237.0,-21.0,-1191.0,1.0
3160,1214.53324367841,237.0,-21.0,-1191.0,1.0
3161,1214.53324367841,237.0,-21.0,-1191.0,1.0
3162,1214.53324367841,237.0,-21.0,-1191.0,1.0
3163,1210.577961140876,237.0,-19.0,-1187.0,1.0
3164,1210.577961140876,237.0,-19.0,-1187.0,1.0
3165,1210.577961140876,237.0,-19.0,-1187.0,1.0
3166,1210.577961140876,237.0,-19.0,-1187.0,1.0
3167,1210.8629154450143,238.0,-24.0,-1187.0,1.0
3168,1212.8235650744919,238.0,-24.0,-1189.0,1.0
3169,1212.8235650744919,238.0,-24.0,-1189.0,1.0
3170,1212.8235650744919,238.0,-24.0,-1189.0,1.0
3171,1212.4326785434316,236.0,-24.0,-1189.0,1.0
3172,1214.41426210334,236.0,-25.0,-1191.0,1.0
3173,1214.41426210334,236.0,-25.0,-1191.0,1.0
3174,1214.41426210334,236.0,-25.0,-1191.0,1.0
3175,1214.41426210334,236.0,-25.0,-1191.0,1.0
3176,1213.7952875176275,233.0,-23.0,-1191.0,1.0
3177,1215.7577883772738,233.0,-23.0,-1193.0,1.0
3178,1215.7577883772738,233.0,-23.0,-1193.0,1.0
3179,1215.7577883772738,233.0,-23.0,-1193.0,1.0
3180,1216.3363021796233,236.0,-23.0,-1193.0,1.0
3181,1212.3770040709285,236.0,-21.0,-1189.0,1.0
3182,1212.3770040709285,236.0,-21.0,-1189.0,1.0
3183,1212.3770040709285,236.0,-21.0,-1189.0,1.0
3184,1212.3770040709285,236.0,-21.0,-1189.0,1.0
3185,1212.964550182733,239.0,-21.0,-1189.0,1.0
3186,1213.944809289121,239.0,-21.0,-1190.0,1.0
3187,1213.944809289121,239.0,-21.0,-1190.0,1.0
3188,1213.944809289121,239.0,-21.0,-1190.0,1.0
3189,1213.5526358588654,237.0,-21.0,-1190.0,1.0
3190,1215.4657543509813,237.0,-18.0,-1192.0,1.0
3191,1215.4657543509813,237.0,-18.0,-1192.0,1.0
3192,1215.4657543509813,237.0,-18.0,-1192.0,1.0
3193,1215.4657543509813,237.0,-18.0,-1192.0,1.0
3194,1215.0082304247983,234.0,-25.0,-1192.0,1.0
3195,1215.9893091635304,234.0,-25.0,-1193.0,1.0
3196,1215.9893091635304,234.0,-25.0,-1193.0,1.0
3197,1215.9893091635304,234.0,-25.0,-1193.0,1.0
3198,1215.9893091635304,234.0,-25.0,-1193.0,1.0
3199,1211.0445904259677,234.0,-23.0,-1188.0,1.0
3200,1211.0445904259677,234.0,-23.0,-1188.0,1.0
3201,1211.0445904259677,234.0,-23.0,-1188.0,1.0
3202,1211.0445904259677,234.0,-23.0,-1188.0,1.0
3203,1212.5794819309783,242.0,-21.0,-1188.0,1.0
3204,1216.498664199842,242.0,-21.0,-1192.0,1.0
3205,1216.498664199842,242.0,-21.0,-1192.0,1.0
3206,1216.498664199842,242.0,-21.0,-1192.0,1.0
3207,1215.3192996081318,236.0,-21.0,-1192.0,1.0
3208,1215.302431495963,236.0,-20.0,-1192.0,1.0
3209,1215.302431495963,236.0,-20.0,-1192.0,1.0
3210,1215.302431495963,236.0,-20.0,-1192.0,1.0
3211,1215.302431495963,236.0,-20.0,-1192.0,1.0
3212,1215.1255079208897,235.0,-21.0,-1192.0,1.0
3213,1212.1827419989118,235.0,-21.0,-1189.0,1.0
3214,1212.1827419989118,235.0,-21.0,-1189.0,1.0
3215,1212.1827419989118,235.0,-21.0,-1189.0,1.0
3216,1212.1827419989118,235.0,-21.0,-1189.0,1.0
3217,1216.1241712917313,235.0,-22.0,-1193.0,1.0
3218,1216.1241712917313,235.0,-22.0,-1193.0,1.0
3219,1216.1241712917313,235.0,-22.0,-1193.0,1.0
3220,1216.1241712917313,235.0,-22.0,-1193.0,1.0
3221,1216.7452486038317,238.0,-24.0,-1193.0,1.0
3222,1213.8039380394182,238.0,-24.0,-1190.0,1.0
3223,1213.8039380394182,238.0,-24.0,-1190.0,1.0
3224,1213.8039380394182,238.0,-24.0,-1190.0,1.0
3225,1213.2192711954422,235.0,-24.0,-1190.0,1.0
3226,1212.1827419989118,235.0,-21.0,-1189.0,1.0
3227,1212.1827419989118,235.0,-21.0,-1189.0,1.0
3228,1212.1827419989118,235.0,-21.0,-1189.0,1.0
3229,1212.1827419989118,235.0,-21.0,-1189.0,1.0
3230,1211.8329092742117,233.0,-23.0,-1189.0,1.0
3231,1217.7204112603188,233.0,-23.0,-1195.0,1.0
3232,1217.7204112603188,233.0,-23.0,-1195.0,1.0
3233,1217.7204112603188,233.0,-23.0,-1195.0,1.0
3234,1219.0791606782554,240.0,-23.0,-1195.0,1.0
3235,1213.1797063914316,240.0,-22.0,-1189.0,1.0
3236,1213.1797063914316,240.0,-22.0,-1189.0,1.0
3237,1213.1797063914316,240.0,-22.0,-1189.0,1.0
3238,1213.1797063914316,240.0,-22.0,-1189.0,1.0
3239,1212.7856364584798,238.0,-22.0,-1189.0,1.0
3240,1213.7660400587915,238.0,-22.0,-1190.0,1.0
3241,1213.7660400587915,238.0,-22.0,-1190.0,1.0
3242,1213.7660400587915,238.0,-22.0,-1190.0,1.0
3243,1214.159791790191,240.0,-22.0,-1190.0,1.0
3244,1215.1222160754037,240.0,-21.0,-1191.0,1.0
3245,1215.1222160754037,240.0,-21.0,-1191.0,1.0
3246,1215.1222160754037,240.0,-21.0,-1191.0,1.0
3247,1215.1222160754037,240.0,-21.0,-1191.0,1.0
3248,1214.127670387262,235.0,-20.0,-1191.0,1.0
3249,1207.261777743336,235.0,-20.0,-1184.0,1.0
3250,1207.261777743336,235.0,-20.0,-1184.0,1.0
3251,1207.261777743336,235.0,-20.0,-1184.0,1.0
3252,1207.456831526494,236.0,-20.0,-1184.0,1.0
3253,1214.3940876008908,236.0,-24.0,-1191.0,1.0
3254,1214.3940876008908,236.0,-24.0,-1191.0,1.0
3255,1214.3940876008908,236.0,-24.0,-1191.0,1.0
3256,1214.3940876008908,236.0,-24.0,-1191.0,1.0
3257,1213.4735266992848,231.0,-26.0,-1191.0,1.0
3258,1214.4550218101945,231.0,-26.0,-1192.0,1.0
3259,1214.4550218101945,231.0,-26.0,-1192.0,1.0
3260,1214.4550218101945,231.0,-26.0,-1192.0,1.0
3261,1216.1989968751002,240.0,-26.0,-1192.0,1.0
3262,1216.1989968751002,240.0,-26.0,-1192.0,1.0
3263,1216.1989968751002,240.0,-26.0,-1192.0,1.0
3264,1216.1989968751002,240.0,-26.0,-1192.0,1.0
3265,1216.1989968751002,240.0,-26.0,-1192.0,1.0
3266,1215.437781213008,236.0,-27.0,-1192.0,1.0
3267,1210.5345926490495,236.0,-27.0,-1187.0,1.0
3268,1210.5345926490495,236.0,-27.0,-1187.0,1.0
3269,1210.5345926490495,236.0,-27.0,-1187.0,1.0
3270,1210.7299451157553,237.0,-27.0,-1187.0,1.0
3271,1214.6089905809195,237.0,-25.0,-1191.0,1.0
3272,1214.6089905809195,237.0,-25.0,-1191.0,1.0
3273,1214.6089905809195,237.0,-25.0,-1191.0,1.0
3274,1214.6089905809195,237.0,-25.0,-1191.0,1.0
3275,1214.7649978493782,238.0,-23.0,-1191.0,1.0
3276,1211.8238320812147,238.0,-23.0,-1188.0,1.0
3277,1211.8238320812147,238.0,-23.0,-1188.0,1.0
3278,1211.8238320812147,238.0,-23.0,-1188.0,1.0
3279,1210.659737498526,232.0,-23.0,-1188.0,1.0
3280,1211.6410359508297,232.0,-23.0,-1189.0,1.0
3281,1211.6410359508297,232.0,-23.0,-1189.0,1.0
3282,1211.6410359508297,232.0,-23.0,-1189.0,1.0
3283,1211.6410359508297,232.0,-23.0,-1189.0,1.0
3284,1211.8329092742117,233.0,-23.0,-1189.0,1.0
3285,1209.8706542436676,233.0,-23.0,-1187.0,1.0
3286,1209.8706542436676,233.0,-23.0,-1187.0,1.0
3287,1209.8706542436676,233.0,-23.0,-1187.0,1.0
3288,1210.6473474963714,237.0,-23.0,-1187.0,1.0
3289,1212.6083456747278,237.0,-23.0,-1189.0,1.0
3290,1212.6083456747278,237.0,-23.0,-1189.0,1.0
3291,1212.6083456747278,237.0,-23.0,-1189.0,1.0
3292,1212.6083456747278,237.0,-23.0,-1189.0,1.0
3293,1212.2586357704365,235.0,-25.0,-1189.0,1.0
3294,1213.2394652334715,235.0,-25.0,-1190.0,1.0
3295,1213.2394652334715,235.0,-25.0,-1190.0,1.0
3296,1213.2394652334715,235.0,-25.0,-1190.0,1.0
3297,1213.8241223505158,238.0,-25.0,-1190.0,1.0
3298,1213.7845772623741,238.0,-23.0,-1190.0,1.0
3299,1213.7845772623741,238.0,-23.0,-1190.0,1.0
3300,1213.7845772623741,238.0,-23.0,-1190.0,1.0
3301,1213.7845772623741,238.0,-23.0,-1190.0,1.0
3302,1212.260698034874,230.0,-24.0,-1190.0,1.0
3303,1215.2057438968925,230.0,-24.0,-1193.0,1.0
3304,1215.2057438968925,230.0,-24.0,-1193.0,1.0
3305,1215.2057438968925,230.0,-24.0,-1193.0,1.0
3306,1216.16199578839,235.0,-24.0,-1193.0,1.0
3307,1213.2823249351322,235.0,-27.0,-1190.0,1.0
3308,1213.2823249351322,235.0,-27.0,-1190.0,1.0
3309,1213.2823249351322,235.0,-27.0,-1190.0,1.0
3310,1213.2823249351322,235.0,-27.0,-1190.0,1.0
3311,1213.0671869274183,234.0,-26.0,-1190.0,1.0
3312,1213.0671869274183,234.0,-26.0,-1190.0,1.0
3313,1213.0671869274183,234.0,-26.0,-1190.0,1.0
3314,1213.0671869274183,234.0,-26.0,-1190.0,1.0
3315,1213.0671869274183,234.0,-26.0,-1190.0,1.0
3316,1214.0481868525649,234.0,-26.0,-1191.0,1.0
3317,1214.0481868525649,234.0,-26.0,-1191.0,1.0
3318,1214.0481868525649,234.0,-26.0,-1191.0,1.0
3319,1214.0481868525649,234.0,-26.0,-1191.0,1.0
3320,1211.3641071123084,219.0,-31.0,-1191.0,1.0
3321,1134.7647333258114,219.0,-31.0,-1113.0,1.0
3322,1134.7647333258114,219.0,-31.0,-1113.0,1.0
3323,1134.7647333258114,219.0,-31.0,-1113.0,1.0
3324,1133.4346033186034,212.0,-31.0,-1113.0,0.0
3325,1131.5272864584397,212.0,-33.0,-1111.0,0.0
3326,1131.5272864584397,212.0,-33.0,-1111.0,0.0
3327,1131.5272864584397,212.0,-33.0,-1111.0,0.0
3328,1131.5272864584397,212.0,-33.0,-1111.0,0.0
3329,1132.0644857957518,215.0,-32.0,-1111.0,0.0
3330,1137.953426111983,215.0,-32.0,-1117.0,0.0
3331,1137.953426111983,215.0,-32.0,-1117.0,0.0
3332,1137.953426111983,215.0,-32.0,-1117.0,0.0
3333,1137.2044671034316,211.0,-32.0,-1117.0,0.0
3334,1137.1240037920227,211.0,-29.0,-1117.0,0.0
3335,1137.1240037920227,211.0,-29.0,-1117.0,0.0
3336,1137.1240037920227,211.0,-29.0,-1117.0,0.0
3337,1137.1240037920227,211.0,-29.0,-1117.0,0.0
3338,1136.923480274728,209.0,-35.0,-1117.0,0.0
3339,1130.0469016815186,209.0,-35.0,-1110.0,0.0
3340,1130.0469016815186,209.0,-35.0,-1110.0,0.0
3341,1130.0469016815186,209.0,-35.0,-1110.0,0.0
3342,1130.9823163957958,214.0,-35.0,-1110.0,0.0
3343,1133.92680539795,214.0,-35.0,-1113.0,0.0
3344,1133.92680539795,214.0,-35.0,-1113.0,0.0
3345,1133.92680539795,214.0,-35.0,-1113.0,0.0
3346,1133.92680539795,214.0,-35.0,-1113.0,0.0
3347,1132.993821695423,209.0,-35.0,-1113.0,0.0
3348,1128.082443795665,209.0,-35.0,-1108.0,0.0
3349,1128.082443795665,209.0,-35.0,-1108.0,0.0
3350,1128.082443795665,209.0,-35.0,-1108.0,0.0
3351,1128.082443795665,209.0,-35.0,-1108.0,0.0
3352,1125.199982225382,209.0,-37.0,-1105.0,0.0
3353,1125.199982225382,209.0,-37.0,-1105.0,0.0
3354,1125.199982225382,209.0,-37.0,-1105.0,0.0
3355,1125.199982225382,209.0,-37.0,-1105.0,0.0
3356,1125.2048702347497,210.0,-31.0,-1105.0,0.0
3357,1126.186929421577,210.0,-31.0,-1106.0,0.0
3358,1126.186929421577,210.0,-31.0,-1106.0,0.0
3359,1126.186929421577,210.0,-31.0,-1106.0,0.0
3360,1126.561582870639,212.0,-31.0,-1106.0,0.0
3361,1128.673557765929,212.0,-36.0,-1108.0,0.0
3362,1128.673557765929,212.0,-36.0,-1108.0,0.0
3363,1128.673557765929,212.0,-36.0,-1108.0,0.0
3364,1128.673557765929,212.0,-36.0,-1108.0,0.0
3365,1128.686404631508,213.0,-30.0,-1108.0,0.0
3366,1130.6498131605558,213.0,-30.0,-1110.0,0.0
3367,1130.6498131605558,213.0,-30.0,-1110.0,0.0
3368,1130.6498131605558,213.0,-30.0,-1110.0,0.0
3369,1130.4618525186952,212.0,-30.0,-1110.0,0.0
3370,1127.6604098752425,212.0,-35.0,-1107.0,0.0
3371,1127.6604098752425,212.0,-35.0,-1107.0,0.0
3372,1127.6604098752425,212.0,-35.0,-1107.0,0.0
3373,1127.6604098752425,212.0,-35.0,-1107.0,0.0
3374,1126.6139534019628,207.0,-31.0,-1107.0,0.0
3375,1127.5965590582475,207.0,-31.0,-1108.0,0.0
3376,1127.5965590582475,207.0,-31.0,-1108.0,0.0
3377,1127.5965590582475,207.0,-31.0,-1108.0,0.0
3378,1127.9654250020255,209.0,-31.0,-1108.0,0.0
3379,1127.0696517961967,209.0,-34.0,-1107.0,0.0
3380,1127.0696517961967,209.0,-34.0,-1107.0,0.0
3381,1127.0696517961967,209.0,-34.0,-1107.0,0.0
3382,1127.0696517961967,209.0,-34.0,-1107.0,0.0
